년월,영업장,구분,메뉴명_한글,메뉴명_영문,제공대상,주문건수,제공수량
Aug-15,힐튼,음료,칠성사이다,,일반,166,4104
Aug-15,힐튼,음료,꿀차,,일반,60,303
Aug-15,힐튼,음료,매실주스,,일반,26,121
Aug-15,힐튼,음료,진저엘,,일반,18,21
Aug-15,힐튼,음료,비락식혜(VIP),,일반,1,1
Aug-15,힐튼,음료,녹차,,일반,309,559
Aug-15,힐튼,음료,아이스 워터,,일반,19,79
Aug-15,힐튼,음료,소다수,,일반,14,22
Aug-15,힐튼,음료,생수(BOTTLE),,일반,910,22435
Aug-15,힐튼,음료,자스민차(주전자),,VIP,8,10
Aug-15,힐튼,음료,아이스 유자차(VIP),,일반,6,6
Aug-15,힐튼,음료,생강차(VIP),,일반,78,108
Aug-15,힐튼,음료,인삼차,,일반,238,450
Aug-15,힐튼,음료,유자차(VIP),,일반,52,76
Aug-15,힐튼,음료,오렌지주스,,일반,140,1289
Aug-15,힐튼,음료,레몬티,,일반,75,183
Aug-15,힐튼,음료,아이스 인삼차,,일반,24,70
Aug-15,힐튼,음료,우유(HOT),,일반,230,4636
Aug-15,힐튼,음료,토닉워터,,일반,5,7
Aug-15,힐튼,음료,자스민차,,일반,47,57
Aug-15,힐튼,음료,밀크티,,일반,43,129
Aug-15,힐튼,음료,아이스 보리차(오차),,일반,49,160
Aug-15,힐튼,음료,"우유(HOT,SUGAR)",,일반,129,559
Aug-15,힐튼,음료,레몬 스쿼시,,일반,206,833
Aug-15,힐튼,음료,아이스 밀크티,,일반,24,94
Aug-15,힐튼,커피,크림커피,,일반,85,100
Aug-15,힐튼,커피,카푸치노 커피,,일반,139,188
Aug-15,힐튼,커피,커피(일반),,일반,465,804
Aug-15,힐튼,커피,아메리칸 커피(블랙),,일반,316,407
Aug-15,힐튼,커피,아이스카페라떼,,일반,96,138
Aug-15,힐튼,커피,블랙커피,,일반,904,2974
Aug-15,힐튼,커피,아이스커피(블랙),,일반,934,1076
Aug-15,힐튼,커피,설탕커피,,일반,132,186
Aug-15,힐튼,커피,아이스커피(설탕),,일반,251,346
Aug-15,힐튼,커피,아이스커피(일반),,일반,588,7481
Aug-15,힐튼,커피,아메리칸 커피(설탕),,일반,16,57
Aug-15,힐튼,커피,아이스커피(크림),,일반,68,78
Aug-15,힐튼,커피,카페라테(카페오레),,일반,169,301
Aug-15,힐튼,커피,에스프레소 커피,,일반,214,238
Aug-15,힐튼,커피,아이스카푸치노,,일반,50,82
Aug-15,힐튼,기타,"광동쌍화탕(VIP,COLD)",,일반,21,27
Aug-15,힐튼,기타,ICE,,일반,42,44
Aug-15,힐튼,기타,VIP용 쿠키,,일반,23,55
Aug-15,힐튼,기타,비타500(180ML),,일반,181,497
Aug-15,힐튼,기타,NO-SUGAR,,일반,110,118
Aug-15,힐튼,기타,페리에워터(BOTTLE),,일반,261,281
Aug-15,힐튼,기타,찻잔,,일반,4,4
Aug-15,힐튼,기타,ADD-SUGAR,,일반,53,55
Aug-15,힐튼,기타,아몬드,,일반,23,25
Aug-15,힐튼,기타,VIP용 홍삼한뿌리,,일반,177,256
Aug-15,힐튼,기타,물수건(HOT),물수건,일반,507,560
Aug-15,힐튼,기타,얼음잔,,일반,84,92
Aug-15,힐튼,기타,핫식스(에너지드링크),,일반,103,116
Aug-15,힐튼,기타,믹스넛(혼합땅콩),,VIP,410,13223
Aug-15,힐튼,기타,정관장 홍삼원골드,,일반,231,306
Aug-15,힐튼,기타,VIP용 초콜릿,,일반,111,255
Aug-15,힐튼,기타,더블(큰잔),,일반,155,166
Aug-15,힐튼,기타,물수건(COOL),,일반,274,298
Aug-15,힐튼,기타,컨디션(VIP),,VIP,20,28
Aug-15,힐튼,기타,목캔디,,일반,56,70
Aug-15,힐튼,기타,VIP용 껌,,VIP,182,300
Aug-15,힐튼,기타,호두,,일반,64,79
Aug-15,힐튼,기타,초콜릿(스니커즈),,일반,197,371
Aug-15,힐튼,기타,에비앙생수(330ML),,일반,360,548
Aug-15,힐튼,기타,이쑤시개,,일반,3,7
Aug-15,힐튼,기타,사탕,,일반,31,33
Aug-15,힐튼,기타,NO-ICE,,일반,22,22
Sep-15,힐튼,숲/샌드위치,전복죽,Rice Porridge with Abalone(전복죽),일반,345,349
Sep-15,힐튼,숲/샌드위치,활전복죽,Rice Porridge with Abalone(활전복죽),일반,1216,1227
Sep-15,힐튼,숲/샌드위치,양송이스프&크로와상,Mushroom Soup & Croissant ,일반,119,120
Sep-15,힐튼,숲/샌드위치,세븐럭샌드위치,7 Luck Sandwich(세븐럭샌드위치),일반,123,124
Sep-15,힐튼,숲/샌드위치,후라이드 에그(2알),Fried Egg,VIP,210,243
Sep-15,힐튼,숲/샌드위치,세븐럭샌드위치(감자샌드위치),Seven Luck Sandwich(세븐럭샌드위치),일반,756,785
Sep-15,힐튼,라이스류,인삼갈비탕,Ginseng and Beef Rib Soup(인삼갈비탕) ,일반,3386,3395
Sep-15,힐튼,라이스류,감자탕,Potato & Pork Back-bone Stew(감자탕),일반,2746,2749
Sep-15,힐튼,라이스류,닭볶음탕,Braised Spicy Chicken(닭볶음탕),일반,1818,1823
Sep-15,힐튼,라이스류,전복새우칠리(VIP),Abalone and Shrimp with Chili Sauce,VIP,95,101
Sep-15,힐튼,라이스류,메로간장조림(VIP),Mero Boiled in Soy Sauce(메로간장조림),VIP,394,409
Sep-15,힐튼,라이스류,카레라이스(비프),Beef Curry Rice(비프카레정식),일반,1054,1061
Sep-15,힐튼,라이스류,안동간고등어(VIP),Set Menu with Salted Grilled Mackerel,VIP,126,127
Sep-15,힐튼,라이스류,훈제오리볶음,Stir-fried Smoked Duck(훈제오리볶음),일반,2786,2796
Sep-15,힐튼,라이스류,참치회덮밥,Rice with Sliced Raw Tuna(참치회덮밥),일반,1497,1509
Sep-15,힐튼,라이스류,김치찌개정식,Pork and Kimchi Stew(김치찌개),일반,1636,1661
Sep-15,힐튼,라이스류,해산물덮밥,Rice with Seafood(해산물덮밥),일반,1289,1296
Sep-15,힐튼,라이스류,육개장&계란후라이,Spicy Beef Soup & Sunny Side Up Egg,일반,303,303
Sep-15,힐튼,라이스류,돈육갈비찜,Braised Pork Ribs(돈육갈비찜),일반,610,610
Sep-15,힐튼,라이스류,게살새우볶음밥,Crab&Shrimp Meat Fried Rice(게살새우볶음밥),일반,1878,1888
Sep-15,힐튼,라이스류,마파두부,Stir-fried Tofu with Minced Meat in Hot Sauce(마파두부),일반,179,179
Sep-15,힐튼,라이스류,현미밥(VIP용),,VIP,27,28
Sep-15,힐튼,라이스류,미역국&두부간장,Seaweed Soup & Tofu,일반,1743,1755
Sep-15,힐튼,라이스류,갈치구이정식(VIP),Grilled Cutlassfish(갈치구이정식),VIP,429,456
Sep-15,힐튼,라이스류,갈비탕정식,Beef Rib Soup with Ginseng(갈비탕정식),일반,869,874
Sep-15,힐튼,라이스류,두부전골,Tofu Hot Pot,일반,1141,1144
Sep-15,힐튼,라이스류,낙지돌솥비빔밥,Bibimbap with Octopus in a Hot Pot(낙지돌솥밥),일반,269,271
Sep-15,힐튼,라이스류,잡채밥정식,Rice with Stir-fried Glass Noodles and Vegetables(잡채밥정식),일반,639,641
Sep-15,힐튼,라이스류,등심스테이크(VIP),Beef Sirloin Steak,VIP,103,109
Sep-15,힐튼,라이스류,해물된장찌개,Soybean Paste Stew with Seafood,일반,615,615
Sep-15,힐튼,라이스류,왕소갈비찜(VIP),Braised Beef Ribs,VIP,426,451
Sep-15,힐튼,라이스류,베이컨곤드레볶음밥,Bacon-Seasoned Thistle with Rice(베이컨곤드레볶음밥),일반,222,222
Sep-15,힐튼,면류,물냉면-사용안함,Cold Buckwheat Noodles,일반,369,372
Sep-15,힐튼,면류,볶음짜장면,Seafood and Noodles with Black Soybean Sauce(볶음짜장면),일반,1344,1359
Sep-15,힐튼,면류,해물볶음면,Stir-fried Noodles with Seafood(해물볶음면),일반,628,631
Sep-15,힐튼,면류,만두라면,Dumpling Ramen,일반,234,236
Sep-15,힐튼,면류,팔진탕면,Chinese Seafood Noodle Soup(팔진탕면),일반,1209,1220
Sep-15,힐튼,면류,꽃게떡라면,Crab&Rice Cake Ramen,일반,917,927
Sep-15,힐튼,VIP안주,복숭아(VIP용),,VIP,664,743
Sep-15,힐튼,VIP안주,육포(VIP용),Beef Jerky,VIP,285,320
Sep-15,힐튼,VIP안주,황도(VIP용),Iced Yellow Peach,VIP,9,11
Sep-15,힐튼,VIP안주,바나나(VIP용),,VIP,13,15
Sep-15,힐튼,VIP안주,모둠치즈(VIP용),Assorted Cheese,VIP,215,236
Sep-15,힐튼,VIP안주,전통한과(VIP용),Traditional Korean Sweets,VIP,50,93
Sep-15,힐튼,VIP안주,미니곶감(VIP용),,VIP,170,179
Sep-15,힐튼,VIP안주,반건조한치(VIP용),Half Dried Cuttlefish,VIP,207,252
Sep-15,힐튼,VIP안주,메론(VIP용),,VIP,455,521
Sep-15,힐튼,VIP안주,웰컴 트레이(H_PIT),Welcome Tray Service,VIP,28,30
Sep-15,힐튼,VIP안주,단감(VIP용),,VIP,289,315
Sep-15,힐튼,VIP안주,계절과일(VIP용),Seasonal Fresh Fruits,VIP,1508,1695
Sep-15,힐튼,VIP안주,귤(VIP),,VIP,7,7
Sep-15,힐튼,브랜디,헤네시XO온더락,,일반,22,28
Sep-15,힐튼,브랜디,헤네시XO스트레이트,,일반,21,44
Sep-15,힐튼,브랜디,헤네시XO워터,,일반,1,1
Sep-15,힐튼,위스키,발렌타인30년 스트레이트,,VIP,18,21
Sep-15,힐튼,위스키,발렌타인17년 워터,,일반,1,1
Sep-15,힐튼,위스키,조니워커블루 온더락,,일반,56,106
Sep-15,힐튼,위스키,조니워커블루 스트레이트,,일반,17,41
Sep-15,힐튼,위스키,발렌타인30년 온더락,,VIP,113,145
Sep-15,힐튼,위스키,발렌타인30년 워터,,VIP,3,3
Sep-15,힐튼,위스키,발렌타인17년 스트레이트,,일반,7,11
Sep-15,힐튼,위스키,발렌타인17년 온더락,,일반,17,23
Sep-15,힐튼,레드와인,레드와인,,일반,51,381
Sep-15,힐튼,화이트와인,화이트와인,,일반,16,18
Sep-15,힐튼,맥주,아사히,,일반,122,176
Sep-15,힐튼,맥주,버드와이저,,VIP,27,39
Sep-15,힐튼,생과일주스,생과일주스(키위),,VIP,279,318
Sep-15,힐튼,생과일주스,생과일주스(인삼),,VIP,96,110
Sep-15,힐튼,생과일주스,생과일주스(토마토),,VIP,273,293
Sep-15,힐튼,생과일주스,생과일주스(오렌지),,VIP,157,174
Sep-15,힐튼,아이스크림,딸기아이스크림,,일반,84,100
Sep-15,힐튼,아이스크림,바닐라아이스크림,,일반,156,193
Sep-15,힐튼,아이스크림,초코아이스크림,,일반,40,43
Sep-15,힐튼,아이스크림,녹차아이스크림,,일반,52,56
Sep-15,힐튼,주류(일반용),생맥주+믹스넛,,일반,36,43
Sep-15,힐튼,주류(일반용),위스키온더락(싱글),,일반,46,48
Sep-15,힐튼,주류(일반용),보드카 온더락,,일반,1,1
Sep-15,힐튼,주류(일반용),잭다니엘 스트레이트,,일반,4,4
Sep-15,힐튼,주류(일반용),위스키온더락(더블),,일반,135,147
Sep-15,힐튼,주류(일반용),브랜디 스트레이트,,일반,5,11
Sep-15,힐튼,주류(일반용),위스키스트레이트(더블),,일반,22,26
Sep-15,힐튼,주류(일반용),소주 온더락,,일반,15,19
Sep-15,힐튼,주류(일반용),화이트와인,,일반,82,98
Sep-15,힐튼,주류(일반용),소주 스트레이트,,일반,9,20
Sep-15,힐튼,주류(일반용),잭다니엘 온더락,,일반,34,36
Sep-15,힐튼,주류(일반용),위스키스트레이트(싱글),,일반,13,14
Sep-15,힐튼,주류(일반용),레드와인,,일반,279,2044
Sep-15,힐튼,주류(일반용),생맥주,,일반,1265,13965
Sep-15,힐튼,칵테일,세븐럭 스페셜,,일반,2,2
Sep-15,힐튼,칵테일,스크류 드라이버,,일반,1,1
Sep-15,힐튼,칵테일,위스키 사이다,,일반,2,2
Sep-15,힐튼,칵테일,위스키 소다,,일반,154,171
Sep-15,힐튼,칵테일,소주우롱워터,,일반,60,67
Sep-15,힐튼,칵테일,위스키 진저엘,,일반,1,1
Sep-15,힐튼,칵테일,위스키 워터(HOT),,일반,1,1
Sep-15,힐튼,칵테일,잭 콕,,일반,23,30
Sep-15,힐튼,칵테일,진 토닉,,일반,73,76
Sep-15,힐튼,칵테일,위스키 콕,,일반,21,21
Sep-15,힐튼,칵테일,보드카 토닉,,일반,1,1
Sep-15,힐튼,칵테일,소주 워터(COLD),,일반,112,142
Sep-15,힐튼,칵테일,위스키 워터(COLD),,일반,182,207
Sep-15,힐튼,음료,토닉워터,,일반,13,13
Sep-15,힐튼,음료,홍차,,일반,154,425
Sep-15,힐튼,음료,진저엘,,일반,28,68
Sep-15,힐튼,음료,우롱차,,일반,224,361
Sep-15,힐튼,음료,유자차(VIP),,일반,30,48
Sep-15,힐튼,음료,아이스 꿀차,,일반,28,180
Sep-15,힐튼,음료,생수(BOTTLE),,일반,702,13196
Sep-15,힐튼,음료,대추차(VIP),,일반,17,24
Sep-15,힐튼,음료,오렌지주스,,일반,151,1345
Sep-15,힐튼,음료,생강차(VIP),,일반,151,170
Sep-15,힐튼,음료,우유(COLD),,일반,145,3608
Sep-15,힐튼,음료,보이차(주전자),,VIP,24,40
Sep-15,힐튼,음료,칠성사이다,,일반,145,3967
Sep-15,힐튼,음료,아이스 홍차,,일반,230,1026
Sep-15,힐튼,음료,자스민차,,일반,27,58
Sep-15,힐튼,음료,밀크티,,일반,34,103
Sep-15,힐튼,음료,우유(HOT),,일반,245,5013
Sep-15,힐튼,음료,핫 초코,핫 초코,일반,63,363
Sep-15,힐튼,음료,인삼차,,일반,245,691
Sep-15,힐튼,음료,소다수,,일반,8,29
Sep-15,힐튼,음료,레몬티,,일반,83,266
Sep-15,힐튼,음료,보리차(오차),,일반,112,228
Sep-15,힐튼,음료,아이스 밀크티,,일반,24,143
Sep-15,힐튼,음료,아이스 워터,,일반,24,30
Sep-15,힐튼,음료,아이스 녹차,,일반,243,487
Sep-15,힐튼,음료,녹차,,일반,361,710
Sep-15,힐튼,음료,아이스 인삼차,,일반,18,66
Sep-15,힐튼,음료,다이어트 콜라,,일반,111,461
Sep-15,힐튼,음료,콜라,,일반,1200,10535
Sep-15,힐튼,음료,꿀차,,일반,59,289
Sep-15,힐튼,음료,아이스자스민차,,일반,24,50
Sep-15,힐튼,음료,"우유(HOT,SUGAR)",,일반,147,1179
Sep-15,힐튼,음료,매실주스,,일반,24,251
Sep-15,힐튼,음료,아이스 초코,,일반,36,258
Sep-15,힐튼,음료,자스민차(주전자),,VIP,18,18
Sep-15,힐튼,음료,아이스 우롱차,,일반,315,614
Sep-15,힐튼,음료,아이스 보리차(오차),,일반,66,222
Sep-15,힐튼,음료,아이스 유자차(VIP),,일반,5,9
Sep-15,힐튼,음료,토마토주스,,일반,58,276
Sep-15,힐튼,음료,HOT WATER(주전자),,VIP,4,4
Sep-15,힐튼,음료,HOT WATER,,일반,41,50
Sep-15,힐튼,음료,레몬 스쿼시,,일반,223,1188
Sep-15,힐튼,커피,크림커피,,일반,63,104
Sep-15,힐튼,커피,설탕커피,,일반,92,346
Sep-15,힐튼,커피,아이스커피(블랙),,일반,870,1263
Sep-15,힐튼,커피,에스프레소 커피,,일반,168,291
Sep-15,힐튼,커피,카페라테(카페오레),,일반,193,625
Sep-15,힐튼,커피,아이스카푸치노,,일반,48,100
Sep-15,힐튼,커피,아메리칸 커피(블랙),,일반,339,531
Sep-15,힐튼,커피,아이스커피(크림),,일반,44,114
Sep-15,힐튼,커피,아이스커피(설탕),,일반,262,606
Sep-15,힐튼,커피,아이스카페라떼,,일반,120,243
Sep-15,힐튼,커피,아메리칸 커피(설탕),,일반,28,181
Sep-15,힐튼,커피,아이스커피(일반),,일반,653,8271
Sep-15,힐튼,커피,커피(일반),,일반,556,1599
Sep-15,힐튼,커피,카푸치노 커피,,일반,156,327
Sep-15,힐튼,커피,블랙커피,,일반,887,3215
Sep-15,힐튼,기타,핫식스(에너지드링크),,일반,86,96
Sep-15,힐튼,기타,믹스넛(혼합땅콩),,VIP,404,13211
Sep-15,힐튼,기타,목캔디,,일반,30,36
Sep-15,힐튼,기타,정관장 홍삼원골드,,일반,242,323
Sep-15,힐튼,기타,컨디션(VIP),,VIP,13,24
Sep-15,힐튼,기타,찻잔,,일반,3,3
Sep-15,힐튼,기타,이쑤시개,,일반,4,4
Sep-15,힐튼,기타,VIP용 홍삼한뿌리,,일반,249,341
Sep-15,힐튼,기타,에비앙생수(330ML),,일반,372,580
Sep-15,힐튼,기타,페리에워터(BOTTLE),,일반,315,356
Sep-15,힐튼,기타,ADD-SUGAR,,일반,33,35
Sep-15,힐튼,기타,아몬드,,일반,13,15
Sep-15,힐튼,기타,물수건(COOL),,일반,269,298
Sep-15,힐튼,기타,물수건(HOT),물수건,일반,513,560
Sep-15,힐튼,기타,NO-ICE,,일반,22,23
Sep-15,힐튼,기타,호두,,일반,64,72
Sep-15,힐튼,기타,얼음잔,,일반,108,113
Sep-15,힐튼,기타,VIP용 초콜릿,,일반,138,299
Sep-15,힐튼,기타,VIP용 껌,,VIP,196,417
Sep-15,힐튼,기타,비타500(180ML),,일반,216,421
Sep-15,힐튼,기타,ICE,,일반,31,32
Sep-15,힐튼,기타,더블(큰잔),,일반,127,132
Sep-15,힐튼,기타,NO-SUGAR,,일반,158,168
Sep-15,힐튼,기타,VIP용 쿠키,,일반,31,45
Sep-15,힐튼,기타,"광동쌍화탕(VIP,COLD)",,일반,14,15
Sep-15,힐튼,기타,초콜릿(스니커즈),,일반,192,348
Sep-15,힐튼,기타,사탕,,일반,18,20
Oct-15,힐튼,숲/샌드위치,후라이드 에그(2알),Fried Egg,VIP,226,256
Oct-15,힐튼,숲/샌드위치,활전복죽,Rice Porridge with Abalone(활전복죽),일반,1542,1560
Oct-15,힐튼,숲/샌드위치,세븐럭샌드위치(감자샌드위치),Seven Luck Sandwich(세븐럭샌드위치),일반,861,876
Oct-15,힐튼,라이스류,된장찌개정식, Soybean Paste Stew with Snails(된장찌개) ,일반,189,191
Oct-15,힐튼,라이스류,왕소갈비찜(VIP),Braised Beef Ribs,VIP,322,335
Oct-15,힐튼,라이스류,육개장,Spicy Beef Soup(육개장),일반,245,246
Oct-15,힐튼,라이스류,감자탕,Potato & Pork Back-bone Stew(감자탕),일반,2555,2559
Oct-15,힐튼,라이스류,메로간장조림(VIP),Mero Boiled in Soy Sauce(메로간장조림),VIP,535,549
Oct-15,힐튼,라이스류,게살새우볶음밥,Crab&Shrimp Meat Fried Rice(게살새우볶음밥),일반,2279,2293
Oct-15,힐튼,라이스류,현미밥(VIP용),,VIP,26,27
Oct-15,힐튼,라이스류,두부전골,Tofu Hot Pot,일반,1176,1179
Oct-15,힐튼,라이스류,아욱국&치킨윙,Soybean Paste Soup with Curled Mallow & Grilled Chicken Wings(아욱국&치킨윙),일반,250,256
Oct-15,힐튼,라이스류,훈제오리볶음,Stir-fried Smoked Duck(훈제오리볶음),일반,2965,2978
Oct-15,힐튼,라이스류,제육덮밥,Spicy Stir-fried Pork with Rice(제육덮밥),일반,196,197
Oct-15,힐튼,라이스류,카레라이스(비프),Beef Curry Rice(비프카레정식),일반,922,934
Oct-15,힐튼,라이스류,유산슬덮밥,"Rice with Stir-fried Seafood, Vegetables and Beef(유산슬덮밥) ",일반,151,151
Oct-15,힐튼,라이스류,미역국&두부간장,Seaweed Soup & Tofu,일반,1787,1795
Oct-15,힐튼,라이스류,인삼갈비탕,Ginseng and Beef Rib Soup(인삼갈비탕) ,일반,4179,4201
Oct-15,힐튼,라이스류,전복비빔밥(VIP),Abalone Bibimbap,VIP,49,57
Oct-15,힐튼,라이스류,참치회덮밥,Rice with Sliced Raw Tuna(참치회덮밥),일반,1505,1512
Oct-15,힐튼,라이스류,닭볶음탕,Braised Spicy Chicken(닭볶음탕),일반,1932,1948
Oct-15,힐튼,라이스류,삼계탕정식,Chicken Ginseng Soup(삼계탕정식),일반,168,169
Oct-15,힐튼,라이스류,고등어구이정식(VIP),Set Menu with Grilled Mackerel,VIP,5,7
Oct-15,힐튼,라이스류,돈육고추장찌개,Pork red pepper paste Stew(돈육고추장찌개),일반,138,138
Oct-15,힐튼,라이스류,LA 갈비정식(VIP),Marinated and Grilled LA Beef ribs(LA갈비정식),VIP,118,143
Oct-15,힐튼,라이스류,새우볶음밥,Fried Shrimp Rice(새우볶음밥),일반,278,280
Oct-15,힐튼,라이스류,갈치구이정식(VIP),Grilled Cutlassfish(갈치구이정식),VIP,436,450
Oct-15,힐튼,라이스류,장어덮밥,Rice with Grilled Eel(장어덮밥정식),일반,511,514
Oct-15,힐튼,라이스류,김치찌개정식,Pork and Kimchi Stew(김치찌개),일반,1551,1561
Oct-15,힐튼,라이스류,해산물덮밥,Rice with Seafood(해산물덮밥),일반,1328,1332
Oct-15,힐튼,라이스류,안동간고등어(VIP),Set Menu with Salted Grilled Mackerel,VIP,74,74
Oct-15,힐튼,라이스류,해산물팔보채,Stir-fried Seafood and Vegetables,일반,19,19
Oct-15,힐튼,면류,바지락칼국수,Hand-rolled Noodles(바지락칼국수),일반,292,293
Oct-15,힐튼,면류,팔진탕면,Chinese Seafood Noodle Soup(팔진탕면),일반,1148,1165
Oct-15,힐튼,면류,꽃게떡라면,Crab&Rice Cake Ramen,일반,962,967
Oct-15,힐튼,면류,신라면,"Korean Ramen(Shin Ramen,신라면)",일반,95,97
Oct-15,힐튼,면류,광어회국수,Sliced Raw Fish Noodle ,일반,158,159
Oct-15,힐튼,면류,볶음짜장면,Seafood and Noodles with Black Soybean Sauce(볶음짜장면),일반,1149,1157
Oct-15,힐튼,VIP안주,복숭아(VIP용),,VIP,349,395
Oct-15,힐튼,VIP안주,반건조한치(VIP용),Half Dried Cuttlefish,VIP,348,385
Oct-15,힐튼,VIP안주,전통한과(VIP용),Traditional Korean Sweets,VIP,10,16
Oct-15,힐튼,VIP안주,귤(VIP),,VIP,35,40
