년월,영업장,구분,메뉴명_한글,메뉴명_영문,제공대상,주문건수,제공수량
Feb-18,코엑스,VIP안주,육포(VIP),,VIP,239,289
Feb-18,코엑스,VIP안주,웰컴트레이(7 STAR),,VIP,24,36
Feb-18,코엑스,VIP안주,과일(메론)(VIP),,VIP,240,316
Feb-18,코엑스,VIP안주,조각케잌(VIP)레드벨벳,cake,VIP,60,143
Feb-18,코엑스,VIP안주,계절과일(VIP),,VIP,1559,2079
Feb-18,코엑스,브랜디,헤네시 X.O(VIP),,VIP,94,176
Feb-18,코엑스,위스키,조니워커블루(싱글)온더락,,VIP,29,45
Feb-18,코엑스,위스키,발렌타인17년(더블)샷,,VIP,30,34
Feb-18,코엑스,위스키,발렌타인17(싱글)온더락,,VIP,9,12
Feb-18,코엑스,위스키,조니워커블루(더블)온더락,,VIP,73,91
Feb-18,코엑스,위스키,발렌타인30(싱글)온더락,,VIP,2,4
Feb-18,코엑스,위스키,발렌타인30년(싱글)샷,,VIP,6,30
Feb-18,코엑스,위스키,발렌타인30(더블)온더락,,VIP,9,13
Feb-18,코엑스,위스키,발렌타인17(더블)온더락,,VIP,79,92
Feb-18,코엑스,위스키,발렌타인17년(싱글)샷,,VIP,16,25
Feb-18,코엑스,위스키,조니워커블루(더블)샷,,VIP,33,43
Feb-18,코엑스,위스키,조니워커블루(싱글)샷,,VIP,12,16
Feb-18,코엑스,샴페인,일반커피(ICE),,일반,84,3000
Feb-18,코엑스,샴페인,우유 ICE,,일반,57,658
Feb-18,코엑스,샴페인,사이다C,,일반,84,7080
Feb-18,코엑스,샴페인,일반커피(HOT),,일반,85,6377
Feb-18,코엑스,샴페인,블랙커피(ICE),,일반,84,3591
Feb-18,코엑스,샴페인,토마토쥬스C,,일반,80,4160
Feb-18,코엑스,샴페인,인삼차C,,일반,81,14690
Feb-18,코엑스,샴페인,레드와인C,,일반,10,1000
Feb-18,코엑스,샴페인,콜라C,,일반,70,1050
Feb-18,코엑스,샴페인,생맥주C,,일반,82,6246
Feb-18,코엑스,샴페인,블랙커피(HOT),,일반,64,2350
Feb-18,코엑스,샴페인,위스키스트레이트(싱글)C,,일반,4,100
Feb-18,코엑스,샴페인,녹차C,,일반,73,2640
Feb-18,코엑스,샴페인,믹스넛C,,일반,74,2580
Feb-18,코엑스,샴페인,오렌지쥬스C,,일반,64,2622
Feb-18,코엑스,맥주,아사히,,일반,131,329
Feb-18,코엑스,생과일주스,생과일주스(오렌지),,일반,156,607
Feb-18,코엑스,생과일주스,인삼주스(후레쉬),,VIP,218,893
Feb-18,코엑스,생과일주스,생과일주스(토마토),,일반,95,645
Feb-18,코엑스,생과일주스,생과일주스(홍시),,VIP,256,1441
Feb-18,코엑스,생과일주스,생과일주스(키위),,일반,355,1141
Feb-18,코엑스,아이스크림,초코아이스크림,,일반,73,291
Feb-18,코엑스,아이스크림,딸기아이스크림,,일반,169,441
Feb-18,코엑스,아이스크림,녹차아이스크림,,일반,89,291
Feb-18,코엑스,아이스크림,바닐라아이스크림,,일반,231,516
Feb-18,코엑스,주류(일반용),보드카(스트레이트),,일반,4,14
Feb-18,코엑스,주류(일반용),위스키스트레이트(싱글),,일반,19,249
Feb-18,코엑스,주류(일반용),위스키온더락(싱글),,일반,22,59
Feb-18,코엑스,주류(일반용),잭 다니엘(온더락),,일반,1,2
Feb-18,코엑스,주류(일반용),브랜디(일반),,VIP,2,4
Feb-18,코엑스,주류(일반용),위스키스트레이트(더블),,일반,13,16
Feb-18,코엑스,주류(일반용),위스키온더락(더블),,일반,21,43
Feb-18,코엑스,주류(일반용),레드와인,,일반,162,320
Feb-18,코엑스,주류(일반용),보드카(온더락),,일반,3,3
Feb-18,코엑스,주류(일반용),생맥주,,일반,655,1298
Feb-18,코엑스,주류(일반용),잭다니엘 블랙,,일반,3,45
Feb-18,코엑스,주류(일반용),소주(스트레이트),,일반,7,26
Feb-18,코엑스,주류(일반용),화이트와인,,일반,47,77
Feb-18,코엑스,칵테일,보드카 토닉,,일반,20,29
Feb-18,코엑스,칵테일,위스키 콕(잭콕),,일반,42,65
Feb-18,코엑스,칵테일,진 토닉,,일반,62,110
Feb-18,코엑스,칵테일,위스키 워터,,일반,10,45
Feb-18,코엑스,칵테일,위스키 소다,,일반,303,543
Feb-18,코엑스,칵테일,칼루아 밀크,,일반,3,5
Feb-18,코엑스,칵테일,세븐럭 칵테일(미도리사워),,일반,1,10
Feb-18,코엑스,칵테일,캄파리 오렌지,,일반,2,2
Feb-18,코엑스,칵테일,소주 워터(COLD),MAITAI,일반,5,15
Feb-18,코엑스,칵테일,캄파리 소다,,일반,2,7
Feb-18,코엑스,음료,홍차,,일반,170,636
Feb-18,코엑스,음료,토닉워터,,일반,3,28
Feb-18,코엑스,음료,진저엘,,일반,11,50
Feb-18,코엑스,음료,칠성사이다,,일반,115,1263
Feb-18,코엑스,음료,토마토주스,,일반,31,247
Feb-18,코엑스,음료,아이스티,,일반,133,1059
Feb-18,코엑스,음료,밀크티,,일반,50,288
Feb-18,코엑스,음료,꿀차,,일반,82,578
Feb-18,코엑스,음료,우유+설탕,,일반,27,207
Feb-18,코엑스,음료,녹차(오차),,일반,247,1055
Feb-18,코엑스,음료,오렌지주스,,일반,57,294
Feb-18,코엑스,음료,생수(BOTTLE),,일반,164,1387
Feb-18,코엑스,음료,대추차(VIP),,일반,84,240
Feb-18,코엑스,음료,소다수,,일반,43,278
Feb-18,코엑스,음료,우유,,일반,252,1582
Feb-18,코엑스,음료,포도주스,,일반,28,216
Feb-18,코엑스,음료,보리차,,일반,119,573
Feb-18,코엑스,음료,중국차(보이차-잔)(VIP),,VIP,517,1718
Feb-18,코엑스,음료,레몬 스쿼시,,일반,145,1038
Feb-18,코엑스,음료,펩시콜라,,일반,818,2650
Feb-18,코엑스,음료,매실주스,,일반,21,161
Feb-18,코엑스,음료,다이어트 콜라,,일반,94,718
Feb-18,코엑스,음료,우롱차,,일반,221,860
Feb-18,코엑스,음료,핫초코(코코아),,일반,79,530
Feb-18,코엑스,음료,인삼차,,일반,213,931
Feb-18,코엑스,음료,유자차(VIP),,일반,144,562
Feb-18,코엑스,음료,중국차(보이차-주전자),,VIP,17,49
Feb-18,코엑스,음료,자스민차,,일반,27,76
Feb-18,코엑스,음료,레몬티,,일반,104,492
Feb-18,코엑스,음료,생강차(VIP),,일반,151,339
Feb-18,코엑스,음료,WATER,,일반,239,554
Feb-18,코엑스,커피,설탕커피,,일반,90,254
Feb-18,코엑스,커피,카페오레(카페라떼),,일반,467,1486
Feb-18,코엑스,커피,커피(일반),,일반,740,2348
Feb-18,코엑스,커피,카푸치노 커피,,일반,118,863
Feb-18,코엑스,커피,아메리칸커피(설탕),,일반,18,220
Feb-18,코엑스,커피,에스프레소 커피,,일반,30,214
Feb-18,코엑스,커피,아메리카노(블랙),,일반,1834,3608
Feb-18,코엑스,커피,크림커피,,일반,46,196
Feb-18,코엑스,기타,광동쌍화탕,,일반,90,443
Feb-18,코엑스,기타,(NO SUGAR),,일반,115,120
Feb-18,코엑스,기타,초콜릿,,일반,144,1507
Feb-18,코엑스,기타,껌(알껌)(VIP),,일반,240,1204
Feb-18,코엑스,기타,에비앙워터(VIP),,일반,1202,3696
Feb-18,코엑스,기타,핫식스(에너지음료),,일반,85,317
Feb-18,코엑스,기타,스니커즈미니바(VIP),,일반,199,1307
Feb-18,코엑스,기타,(유리잔),,VIP,2,2
Feb-18,코엑스,기타,땅콩(믹스넛),,일반,185,1411
Feb-18,코엑스,기타,(진하게),,일반,23,24
Feb-18,코엑스,기타,주전자(POT),,VIP,68,69
Feb-18,코엑스,기타,(연하게),,VIP,46,47
Feb-18,코엑스,기타,(머그잔),,일반,3,8
Feb-18,코엑스,기타,물수건HOT(VIP),물수건,일반,621,1170
Feb-18,코엑스,기타,비타500,,일반,245,1088
Feb-18,코엑스,기타,페리에워터(VIP),,일반,789,1918
Feb-18,코엑스,기타,(NO ICE),,VIP,58,61
Feb-18,코엑스,기타,사탕,,일반,65,1035
Feb-18,코엑스,기타,(1인분),,VIP,1463,1465
Feb-18,코엑스,기타,설탕(시럽),,일반,133,364
Feb-18,코엑스,기타,홍삼한뿌리(VIP),,일반,158,448
Feb-18,코엑스,기타,쿠키(VIP),,일반,35,249
Feb-18,코엑스,기타,꿀,,일반,43,736
Feb-18,코엑스,기타,빨대,,일반,74,3224
Feb-18,코엑스,기타,물수건COOL(VIP),,일반,580,1267
Feb-18,코엑스,기타,목캔디,,일반,72,1105
Feb-18,코엑스,기타,컨디션(VIP),,일반,43,229
Feb-18,코엑스,기타,얼음잔,,일반,128,266
Feb-18,코엑스,기타,(더블),,일반,12,15
Mar-18,코엑스,숲/샌드위치,흰죽,Rice Congee,일반,443,447
Mar-18,코엑스,숲/샌드위치,특선간식,,VIP,31,3355
Mar-18,코엑스,숲/샌드위치,과일도시락,Fruit Lunch Box,일반,769,859
Mar-18,코엑스,숲/샌드위치,샐러드바,Salad Bar,일반,968,5679
Mar-18,코엑스,숲/샌드위치,후라이드에그(VIP),Fried Egg,VIP,206,406
Mar-18,코엑스,숲/샌드위치,샐러드(VIP),,VIP,86,106
Mar-18,코엑스,숲/샌드위치,세븐럭브런치,7 Luck Brunch,일반,685,754
Mar-18,코엑스,라이스류,갈비짬뽕밥,Spicy Seafood & Beef Ribs Soup with Rice,일반,1074,1080
Mar-18,코엑스,라이스류,공기밥,,VIP,32,36
Mar-18,코엑스,라이스류,굴비국밥(1월특선),Beef Rib Soup With Oyster,일반,233,238
Mar-18,코엑스,라이스류,차돌숙주볶음밥,Rice with Fried Beef Brisket and Bean Sprout,일반,688,700
Mar-18,코엑스,라이스류,한방갈비탕(VIP),Beef Rib Ginseng Soup,VIP,35,35
Mar-18,코엑스,라이스류,나주곰탕,Beef Bone Soup,일반,1136,1154
Mar-18,코엑스,라이스류,특선초밥(VIP),,VIP,553,711
Mar-18,코엑스,라이스류,차돌된장찌개,Soybean Paste Stew,일반,1286,1311
Mar-18,코엑스,라이스류,중화비빔밥,Chinese-Style Bibimbap,일반,219,221
Mar-18,코엑스,라이스류,햄버그오므라이스,Omelet Rice with Hamburg Steak,일반,136,137
Mar-18,코엑스,라이스류,묵은지닭볶음탕(복날),Spicy Chicken Stew,일반,1047,1058
Mar-18,코엑스,라이스류,주꾸미볶음,Stir-fried Spicy Baby Octopus,일반,925,941
Mar-18,코엑스,라이스류,마파소스볶음밥,Crab Meat Fried Rice With Mapa Souce,일반,385,429
Mar-18,코엑스,라이스류,연어구이덮밥,Rice topped with Grilled Salmon,일반,844,852
Mar-18,코엑스,라이스류,도시락정식,Lunch Box,일반,596,610
Mar-18,코엑스,라이스류,두부전골,Tofu Casserole,일반,757,765
Mar-18,코엑스,라이스류,소불고기쌈밥,Rice and Leaf Wraps with Bulgogi,일반,105,106
Mar-18,코엑스,라이스류,흑후추스테이크,Black Pepper Steak,일반,1448,1475
Mar-18,코엑스,라이스류,평창황태정식(2월특선),PyoungChang Set Menu with Dried Pollack,일반,84,85
Mar-18,코엑스,라이스류,소고기미역국,Seaweed Soup with Beef,일반,1489,1503
Mar-18,코엑스,라이스류,전복주먹밥&소바,Set Menu with Abalone Rice Ball,일반,675,688
Mar-18,코엑스,라이스류,대구알탕정식,Fish Roe and Codfish Soup,일반,109,109
Mar-18,코엑스,라이스류,꽃게장정식(VIP),Crab Marinated in Soy Sauce,VIP,42,60
Mar-18,코엑스,라이스류,닭봉데리야끼,Braised chicken wingstick with Soy Sauce,일반,122,123
Mar-18,코엑스,라이스류,7LUCK도시락(OP팀 이벤트),Spring Lunch Box,VIP,87,87
Mar-18,코엑스,라이스류,김치찌개정식,Set Menu with Kimchi Stew,일반,118,120
Mar-18,코엑스,라이스류,발아현미밥(VIP),,VIP,100,101
Mar-18,코엑스,면류,꽃게토마토스파게티,Seafood Pasta,일반,646,654
Mar-18,코엑스,면류,떡만두국(특선),Rice Cake Soup with dumplings,일반,57,57
Mar-18,코엑스,면류,차돌박이쌀국수,Rice Noodles With Beef Brisket,일반,137,138
Mar-18,코엑스,면류,라면,Ramen,일반,1037,1046
Mar-18,코엑스,면류,가락국수,Udon,일반,757,764
Mar-18,코엑스,면류,활전복볶음면,Stir-fried Noodles with Abalone,일반,968,987
Mar-18,코엑스,면류,물만두(쿠폰),Boiled Dumpling ,일반,695,696
Mar-18,코엑스,VIP안주,과일(메론)(VIP),,VIP,323,426
Mar-18,코엑스,VIP안주,육포(VIP),,VIP,240,302
Mar-18,코엑스,VIP안주,조각케잌(VIP)레드벨벳,cake,VIP,80,175
Mar-18,코엑스,VIP안주,모듬치즈(VIP),,VIP,170,186
Mar-18,코엑스,VIP안주,과일(샤인머스켓)(VIP),,VIP,646,904
Mar-18,코엑스,VIP안주,과일(수박)(VIP),,VIP,69,81
Mar-18,코엑스,VIP안주,과일(사과)(VIP),,VIP,238,281
Mar-18,코엑스,VIP안주,전통한과(VIP),Traditional Korean Sweets,VIP,60,212
Mar-18,코엑스,VIP안주,계절과일(VIP),,VIP,1572,2136
Mar-18,코엑스,브랜디,헤네시 X.O(VIP),,VIP,69,162
Mar-18,코엑스,위스키,발렌타인17년(더블)샷,,VIP,2,2
Mar-18,코엑스,위스키,조니워커블루(더블)온더락,,VIP,92,104
Mar-18,코엑스,위스키,조니워커블루(더블)샷,,VIP,41,51
Mar-18,코엑스,위스키,발렌타인17(더블)온더락,,VIP,14,14
Mar-18,코엑스,위스키,조니워커블루(싱글)온더락,,VIP,40,68
Mar-18,코엑스,위스키,발렌타인30(싱글)온더락,,VIP,5,23
Mar-18,코엑스,위스키,발렌타인17년(싱글)샷,,VIP,4,6
Mar-18,코엑스,위스키,발렌타인30년(싱글)샷,,VIP,3,12
Mar-18,코엑스,위스키,발렌타인30(더블)온더락,,VIP,7,15
Mar-18,코엑스,위스키,조니워커블루(싱글)샷,,VIP,28,60
Mar-18,코엑스,샴페인,블랙커피(HOT),,일반,73,2475
Mar-18,코엑스,샴페인,사이다C,,일반,93,8380
Mar-18,코엑스,샴페인,블랙커피(ICE),,일반,93,4347
Mar-18,코엑스,샴페인,레드와인C,,일반,9,900
Mar-18,코엑스,샴페인,위스키스트레이트(싱글)C,,일반,5,125
Mar-18,코엑스,샴페인,인삼차C,,일반,93,16710
Mar-18,코엑스,샴페인,오렌지쥬스C,,일반,73,2898
Mar-18,코엑스,샴페인,우유 ICE,,일반,72,1032
Mar-18,코엑스,샴페인,콜라C,,일반,69,1040
Mar-18,코엑스,샴페인,토마토쥬스C,,일반,92,4180
Mar-18,코엑스,샴페인,생맥주C,,일반,88,6090
Mar-18,코엑스,샴페인,녹차C,,일반,79,2690
Mar-18,코엑스,샴페인,믹스넛C,,일반,80,3020
Mar-18,코엑스,샴페인,일반커피(ICE),,일반,88,2760
Mar-18,코엑스,샴페인,일반커피(HOT),,일반,93,7426
Mar-18,코엑스,맥주,아사히,,일반,167,280
Mar-18,코엑스,생과일주스,생과일주스(키위),,일반,328,1147
Mar-18,코엑스,생과일주스,생과일주스(토마토),,일반,176,823
Mar-18,코엑스,생과일주스,인삼주스(후레쉬),,VIP,2,28
Mar-18,코엑스,생과일주스,생과일주스(홍시),,VIP,257,1445
Mar-18,코엑스,생과일주스,생과일한라봉에이드,Fresh Strawberry Juice,VIP,197,1432
Mar-18,코엑스,생과일주스,생과일주스(오렌지),,일반,205,397
Mar-18,코엑스,아이스크림,바닐라아이스크림,,일반,164,270
Mar-18,코엑스,아이스크림,녹차아이스크림,,일반,80,140
Mar-18,코엑스,아이스크림,딸기아이스크림,,일반,131,225
Mar-18,코엑스,아이스크림,초코아이스크림,,일반,49,102
Mar-18,코엑스,주류(일반용),화이트와인,,일반,40,59
Mar-18,코엑스,주류(일반용),레드와인,,일반,168,202
Mar-18,코엑스,주류(일반용),소주(스트레이트),,일반,21,131
Mar-18,코엑스,주류(일반용),위스키온더락(싱글),,일반,9,31
Mar-18,코엑스,주류(일반용),위스키온더락(더블),,일반,18,20
Mar-18,코엑스,주류(일반용),위스키스트레이트(더블),,일반,1,2
Mar-18,코엑스,주류(일반용),생맥주,,일반,499,736
Mar-18,코엑스,주류(일반용),위스키스트레이트(싱글),,일반,5,9
Mar-18,코엑스,주류(일반용),잭 다니엘(온더락),,일반,1,1
Mar-18,코엑스,칵테일,위스키 사이다,,일반,1,1
Mar-18,코엑스,칵테일,위스키 소다,,일반,135,157
Mar-18,코엑스,칵테일,보드카 토닉,,일반,4,4
Mar-18,코엑스,칵테일,위스키 워터,,일반,14,15
Mar-18,코엑스,칵테일,위스키 콕(잭콕),,일반,27,33
Mar-18,코엑스,칵테일,진 토닉,,일반,40,42
Mar-18,코엑스,칵테일,칼루아 밀크,,일반,1,2
Mar-18,코엑스,칵테일,캄파리 소다,,일반,1,1
Mar-18,코엑스,칵테일,세븐럭 칵테일(미도리사워),,일반,3,6
Mar-18,코엑스,칵테일,럼 콕,,일반,1,1
Mar-18,코엑스,칵테일,소주 워터(COLD),MAITAI,일반,19,19
Mar-18,코엑스,음료,우롱차,,일반,182,446
Mar-18,코엑스,음료,핫초코(코코아),,일반,42,210
Mar-18,코엑스,음료,보리차,,일반,57,200
Mar-18,코엑스,음료,꿀차,,일반,62,216
Mar-18,코엑스,음료,포도주스,,일반,20,121
Mar-18,코엑스,음료,다이어트 콜라,,일반,143,454
Mar-18,코엑스,음료,오렌지주스,,일반,29,168
Mar-18,코엑스,음료,레몬티,,일반,75,196
Mar-18,코엑스,음료,칠성사이다,,일반,77,415
Mar-18,코엑스,음료,홍차,,일반,129,373
Mar-18,코엑스,음료,우유,,일반,238,660
Mar-18,코엑스,음료,밀크티,,일반,73,164
Mar-18,코엑스,음료,아이스티,,일반,114,417
Mar-18,코엑스,음료,생수(BOTTLE),,일반,91,1377
Mar-18,코엑스,음료,녹차(오차),,일반,240,559
Mar-18,코엑스,음료,인삼차,,일반,144,427
Mar-18,코엑스,음료,자스민차,,일반,60,139
Mar-18,코엑스,음료,소다수,,일반,22,54
Mar-18,코엑스,음료,토마토주스,,일반,21,149
Mar-18,코엑스,음료,토닉워터,,일반,4,12
Mar-18,코엑스,음료,대추차(VIP),,일반,32,149
Mar-18,코엑스,음료,유자차(VIP),,일반,123,247
Mar-18,코엑스,음료,생강차(VIP),,일반,104,207
Mar-18,코엑스,음료,WATER,,일반,164,447
Mar-18,코엑스,음료,중국차(보이차-주전자),,VIP,13,49
Mar-18,코엑스,음료,매실주스,,일반,15,105
Mar-18,코엑스,음료,중국차(보이차-잔)(VIP),,VIP,310,601
Mar-18,코엑스,음료,진저엘,,일반,5,14
Mar-18,코엑스,음료,우유+설탕,,일반,18,130
Mar-18,코엑스,음료,펩시콜라,,일반,564,1108
Mar-18,코엑스,음료,레몬 스쿼시,,일반,224,552
Mar-18,코엑스,커피,카푸치노 커피,,일반,85,429
Mar-18,코엑스,커피,설탕커피,,일반,76,249
Mar-18,코엑스,커피,커피(일반),,일반,805,1431
Mar-18,코엑스,커피,아메리카노(블랙),,일반,1940,2604
Mar-18,코엑스,커피,아메리칸커피(설탕),,일반,34,190
Mar-18,코엑스,커피,에스프레소 커피,,일반,49,187
Mar-18,코엑스,커피,카페오레(카페라떼),,일반,396,775
Mar-18,코엑스,커피,크림커피,,일반,41,168
Mar-18,코엑스,기타,얼음잔,,일반,114,215
Mar-18,코엑스,기타,컨디션(VIP),,일반,33,88
Mar-18,코엑스,기타,(유리잔),,VIP,10,10
Mar-18,코엑스,기타,주전자(POT),,VIP,36,38
Mar-18,코엑스,기타,홍삼한뿌리(VIP),,일반,132,261
Mar-18,코엑스,기타,(1인분),,VIP,1542,1545
Mar-18,코엑스,기타,(NO ICE),,VIP,35,38
Mar-18,코엑스,기타,빨대,,일반,49,1037
Mar-18,코엑스,기타,(머그잔),,일반,12,17
Mar-18,코엑스,기타,꿀,,일반,40,468
Mar-18,코엑스,기타,땅콩(믹스넛),,일반,155,747
Mar-18,코엑스,기타,비타500,,일반,132,425
Mar-18,코엑스,기타,페리에워터(VIP),,일반,699,1400
Mar-18,코엑스,기타,설탕(시럽),,일반,85,1081
Mar-18,코엑스,기타,핫식스(에너지음료),,일반,105,199
Mar-18,코엑스,기타,(더블),,일반,7,19
Mar-18,코엑스,기타,에비앙워터(VIP),,일반,1584,4817
Mar-18,코엑스,기타,스니커즈미니바(VIP),,일반,94,607
Mar-18,코엑스,기타,쿠키(VIP),,일반,31,139
Mar-18,코엑스,기타,(NO SUGAR),,일반,135,141
Mar-18,코엑스,기타,(연하게),,VIP,56,67
Mar-18,코엑스,기타,물수건HOT(VIP),물수건,일반,474,704
Mar-18,코엑스,기타,껌(알껌)(VIP),,일반,255,765
Mar-18,코엑스,기타,목캔디,,일반,67,843
Mar-18,코엑스,기타,물수건COOL(VIP),,일반,449,704
Mar-18,코엑스,기타,(진하게),,일반,21,22
Mar-18,코엑스,기타,광동쌍화탕,,일반,71,204
Mar-18,코엑스,기타,초콜릿,,일반,103,957
Mar-18,코엑스,기타,사탕,,일반,45,1121
Apr-18,코엑스,숲/샌드위치,후라이드에그(VIP),Fried Egg,VIP,290,484
Apr-18,코엑스,숲/샌드위치,과일도시락,Fruit Lunch Box,일반,668,754
Apr-18,코엑스,숲/샌드위치,흰죽,Rice Congee,일반,441,451
Apr-18,코엑스,숲/샌드위치,세븐럭브런치,7 Luck Brunch,일반,818,916
Apr-18,코엑스,숲/샌드위치,샐러드(VIP),,VIP,169,231
Apr-18,코엑스,숲/샌드위치,샌드위치,Sandwich,일반,9,12
Apr-18,코엑스,숲/샌드위치,샐러드바,Salad Bar,일반,1039,5441
Apr-18,코엑스,숲/샌드위치,특선간식,,VIP,30,3135
Apr-18,코엑스,라이스류,차돌된장찌개,Soybean Paste Stew,일반,1382,1442
Apr-18,코엑스,라이스류,발아현미밥(VIP),,VIP,99,99
Apr-18,코엑스,라이스류,소고기미역국,Seaweed Soup with Beef,일반,1515,1536
Apr-18,코엑스,라이스류,묵은지닭볶음탕(복날),Spicy Chicken Stew,일반,897,901
Apr-18,코엑스,라이스류,특선초밥(VIP),,VIP,803,1032
Apr-18,코엑스,라이스류,주꾸미볶음,Stir-fried Spicy Baby Octopus,일반,1177,1198
Apr-18,코엑스,라이스류,두부전골,Tofu Casserole,일반,765,768
Apr-18,코엑스,라이스류,나주곰탕,Beef Bone Soup,일반,1365,1386
Apr-18,코엑스,라이스류,차돌숙주볶음밥,Rice with Fried Beef Brisket and Bean Sprout,일반,757,772
Apr-18,코엑스,라이스류,공기밥,,VIP,44,47
Apr-18,코엑스,라이스류,연어구이덮밥,Rice topped with Grilled Salmon,일반,1037,1041
Apr-18,코엑스,라이스류,갈비짬뽕밥,Spicy Seafood & Beef Ribs Soup with Rice,일반,1456,1463
Apr-18,코엑스,라이스류,봄도다리쑥국(4월특선),Flounder Stew with Mugwort,VIP,189,195
Apr-18,코엑스,라이스류,흑후추스테이크,Black Pepper Steak,일반,1496,1510
Apr-18,코엑스,라이스류,마파소스볶음밥,Crab Meat Fried Rice With Mapa Souce,일반,475,525
Apr-18,코엑스,라이스류,도시락정식,Lunch Box,일반,650,664
Apr-18,코엑스,라이스류,전복주먹밥&소바,Set Menu with Abalone Rice Ball,일반,854,873
Apr-18,코엑스,면류,가락국수,Udon,일반,786,793
Apr-18,코엑스,면류,활전복볶음면,Stir-fried Noodles with Abalone,일반,1073,1095
Apr-18,코엑스,면류,꽃게토마토스파게티,Seafood Pasta,일반,714,722
Apr-18,코엑스,면류,물만두(쿠폰),Boiled Dumpling ,일반,852,875
Apr-18,코엑스,면류,라면,Ramen,일반,1125,1143
Apr-18,코엑스,VIP안주,과일(사과)(VIP),,VIP,252,280
Apr-18,코엑스,VIP안주,과일(수박)(VIP),,VIP,485,556
Apr-18,코엑스,VIP안주,계절과일(VIP),,VIP,1724,2282
Apr-18,코엑스,VIP안주,과일(메론)(VIP),,VIP,337,416
Apr-18,코엑스,VIP안주,모듬치즈(VIP),,VIP,172,197
Apr-18,코엑스,VIP안주,과일(샤인머스켓)(VIP),,VIP,327,423
Apr-18,코엑스,VIP안주,전통한과(VIP),Traditional Korean Sweets,VIP,74,238
Apr-18,코엑스,VIP안주,육포(VIP),,VIP,193,232
Apr-18,코엑스,VIP안주,조각케잌(VIP)레드벨벳,cake,VIP,91,275
Apr-18,코엑스,브랜디,헤네시 X.O(VIP),,VIP,31,53
Apr-18,코엑스,위스키,발렌타인30(싱글)온더락,,VIP,4,15
Apr-18,코엑스,위스키,발렌타인17(더블)온더락,,VIP,46,52
Apr-18,코엑스,위스키,발렌타인17년(더블)샷,,VIP,30,31
Apr-18,코엑스,위스키,발렌타인17년(싱글)샷,,VIP,13,17
Apr-18,코엑스,위스키,조니워커블루(더블)온더락,,VIP,92,112
Apr-18,코엑스,위스키,발렌타인30(더블)온더락,,VIP,4,13
Apr-18,코엑스,위스키,조니워커블루(더블)샷,,VIP,58,86
Apr-18,코엑스,위스키,조니워커블루(싱글)샷,,VIP,22,61
Apr-18,코엑스,위스키,조니워커블루(싱글)온더락,,VIP,34,64
Apr-18,코엑스,위스키,발렌타인30년(싱글)샷,,VIP,5,37
Apr-18,코엑스,위스키,발렌타인17(싱글)온더락,,VIP,13,15
Apr-18,코엑스,샴페인,일반커피(HOT),,일반,90,7807
Apr-18,코엑스,샴페인,콜라C,,일반,67,1040
Apr-18,코엑스,샴페인,오렌지쥬스C,,일반,73,2875
Apr-18,코엑스,샴페인,생맥주C,,일반,89,6780
Apr-18,코엑스,샴페인,토마토쥬스C,,일반,86,3960
Apr-18,코엑스,샴페인,블랙커피(HOT),,일반,73,2700
Apr-18,코엑스,샴페인,녹차C,,일반,83,2980
Apr-18,코엑스,샴페인,믹스넛C,,일반,84,3380
Apr-18,코엑스,샴페인,일반커피(ICE),,일반,88,2930
Apr-18,코엑스,샴페인,우유 ICE,,일반,76,1099
Apr-18,코엑스,샴페인,위스키스트레이트(싱글)C,,일반,11,275
Apr-18,코엑스,샴페인,사이다C,,일반,90,8200
Apr-18,코엑스,샴페인,레드와인C,,일반,9,900
Apr-18,코엑스,샴페인,인삼차C,,일반,90,15400
Apr-18,코엑스,샴페인,블랙커피(ICE),,일반,90,4382
Apr-18,코엑스,맥주,아사히,,일반,176,281
Apr-18,코엑스,생과일주스,생과일주스(토마토),,일반,250,1009
Apr-18,코엑스,생과일주스,생과일주스(오렌지),,일반,173,455
Apr-18,코엑스,생과일주스,생과일주스(홍시),,VIP,382,1891
Apr-18,코엑스,생과일주스,생과일주스(키위),,일반,536,1520
Apr-18,코엑스,생과일주스,생과일한라봉에이드,Fresh Strawberry Juice,VIP,144,1270
Apr-18,코엑스,아이스크림,바닐라아이스크림,,일반,230,416
Apr-18,코엑스,아이스크림,녹차아이스크림,,일반,77,222
Apr-18,코엑스,아이스크림,초코아이스크림,,일반,83,243
Apr-18,코엑스,아이스크림,딸기아이스크림,,일반,185,365
Apr-18,코엑스,주류(일반용),위스키스트레이트(싱글),,일반,3,16
Apr-18,코엑스,주류(일반용),생맥주,,일반,721,1030
Apr-18,코엑스,주류(일반용),위스키온더락(더블),,일반,17,30
Apr-18,코엑스,주류(일반용),위스키온더락(싱글),,일반,10,19
Apr-18,코엑스,주류(일반용),브랜디(일반),,VIP,1,1
Apr-18,코엑스,주류(일반용),위스키스트레이트(더블),,일반,2,7
Apr-18,코엑스,주류(일반용),화이트와인,,일반,25,77
Apr-18,코엑스,주류(일반용),잭 다니엘(온더락),,일반,11,15
Apr-18,코엑스,주류(일반용),소주(스트레이트),,일반,11,71
Apr-18,코엑스,주류(일반용),잭다니엘 블랙,,일반,2,12
Apr-18,코엑스,주류(일반용),레드와인,,일반,169,243
Apr-18,코엑스,칵테일,소주 워터(COLD),MAITAI,일반,17,30
Apr-18,코엑스,칵테일,보드카 토닉,,일반,2,4
